timestamp,src_ip,dst_ip,protocol,recon_error,classification,time_seconds,is_attack
1767522386.8820853,192.168.1.9,142.250.182.106,6,310.13969585082646,ATTACK,7.599396228790283,1
1767522386.934656,192.168.1.9,142.250.182.106,6,62.71936723335533,ATTACK,7.65196681022644,1
1767522387.0196977,192.168.1.9,142.250.182.106,6,63.350319628547894,ATTACK,7.737008571624756,1
1767522387.0732372,192.168.1.9,142.250.182.106,6,63.63986582156114,ATTACK,7.790548086166382,1
1767522387.131173,192.168.1.9,142.250.182.106,6,60.455355651494514,ATTACK,7.8484838008880615,1
1767522387.1882875,192.168.1.9,142.250.182.106,6,101.70980225415131,ATTACK,7.905598402023315,1
1767522387.24595,192.168.1.9,142.250.182.106,6,101.47978990080068,ATTACK,7.963260889053345,1
1767522387.3275533,192.168.1.9,142.250.182.106,6,163.57446141702147,ATTACK,8.044864177703857,1
1767522387.380273,192.168.1.9,142.250.182.106,6,180.4580402001376,ATTACK,8.097584009170532,1
1767522387.4324002,142.250.182.106,192.168.1.9,6,251.7155961978429,ATTACK,8.14971113204956,1
1767522387.4874272,192.168.1.9,142.250.182.106,6,251.86954911238576,ATTACK,8.204738140106201,1
1767522387.5427804,142.250.182.106,192.168.1.9,6,288.4711830500478,ATTACK,8.260091304779053,1
1767522387.6187396,142.250.182.106,192.168.1.9,6,288.77594713241047,ATTACK,8.336050510406494,1
1767522387.6699548,142.250.182.106,192.168.1.9,6,254.6902152417028,ATTACK,8.387265682220459,1
1767522387.7229824,142.250.182.106,192.168.1.9,6,269.0917340027395,ATTACK,8.440293312072754,1
1767522387.7790067,142.250.182.106,192.168.1.9,6,257.60200044638447,ATTACK,8.496317625045776,1
1767522387.8360307,142.250.182.106,192.168.1.9,6,260.4766750238883,ATTACK,8.553341627120972,1
1767522387.9302204,192.168.1.9,142.250.182.106,6,342.67589769484465,ATTACK,8.647531270980835,1
1767522387.9816732,142.250.182.106,192.168.1.9,6,343.72744006837297,ATTACK,8.698984146118164,1
1767522388.0383055,142.250.182.106,192.168.1.9,6,345.99214015873645,ATTACK,8.755616426467896,1
1767522388.0941446,192.168.1.9,142.250.182.106,6,382.16798298420144,ATTACK,8.811455488204956,1
1767522388.1445124,142.250.182.106,192.168.1.9,6,380.67519515826575,ATTACK,8.861823320388794,1
1767522388.5033534,142.250.182.106,192.168.1.9,6,385.2615735696714,ATTACK,9.220664262771606,1
1767522388.5495677,142.250.182.106,192.168.1.9,6,388.61013587538105,ATTACK,9.266878604888916,1
1767522388.6002254,142.250.182.106,192.168.1.9,6,393.4464101127308,ATTACK,9.317536354064941,1
1767522388.6550488,142.250.182.106,192.168.1.9,6,396.04053411101006,ATTACK,9.37235975265503,1
1767522388.7111683,192.168.1.9,3.233.158.25,6,0.017880533681622155,NORMAL,9.428479194641113,0
1767522388.786719,192.168.1.9,205.254.161.244,17,0.012493729530681986,NORMAL,9.504029989242554,0
1767522388.8377106,192.168.1.9,205.254.161.244,17,0.023408661636507615,NORMAL,9.555021524429321,0
1767522388.8885636,192.168.1.9,13.248.151.210,6,0.21797318802214105,NORMAL,9.60587453842163,0
1767522388.9437883,192.168.1.9,13.248.151.210,6,0.20459079993143936,NORMAL,9.661099195480347,0
1767522388.9952345,205.254.161.244,192.168.1.9,17,0.23394757769361238,NORMAL,9.712545394897461,0
1767522389.1705587,205.254.161.244,192.168.1.9,17,0.13108514388562614,NORMAL,9.887869596481323,0
1767522389.2154722,13.248.151.210,192.168.1.9,6,0.26093744773352684,NORMAL,9.932783126831055,0
1767522389.2647095,13.248.151.210,192.168.1.9,6,0.2937594155990441,NORMAL,9.982020378112793,0
1767522389.3162324,13.248.151.210,192.168.1.9,6,0.4752020069433309,NORMAL,10.033543348312378,0
1767522389.37124,13.248.151.210,192.168.1.9,6,8.248004046391264,NORMAL,10.088550806045532,0
1767522389.4918673,13.248.151.210,192.168.1.9,6,14.642861586216082,NORMAL,10.20917820930481,0
1767522389.6071591,13.248.151.210,192.168.1.9,6,23.92049158514256,ATTACK,10.324470043182373,1
1767522389.6620867,13.248.151.210,192.168.1.9,6,24.752471918936603,ATTACK,10.379397630691528,1
1767522389.7198777,13.248.151.210,192.168.1.9,6,37.29451739622756,ATTACK,10.437188625335693,1
1767522389.772177,13.248.151.210,192.168.1.9,6,53.30987843057793,ATTACK,10.489487886428833,1
1767522389.8491282,13.248.151.210,192.168.1.9,6,72.73368397928981,ATTACK,10.566439151763916,1
1767522389.8945975,13.248.151.210,192.168.1.9,6,95.72450705940675,ATTACK,10.611908435821533,1
1767522389.9536078,13.248.151.210,192.168.1.9,6,122.07986827152818,ATTACK,10.670918703079224,1
1767522390.0093722,13.248.151.210,192.168.1.9,6,144.2888543310548,ATTACK,10.726683139801025,1
1767522390.0644293,13.248.151.210,192.168.1.9,6,176.40200273240745,ATTACK,10.781740188598633,1
1767522390.1445732,13.248.151.210,192.168.1.9,6,211.82875702796295,ATTACK,10.861884117126465,1
1767522390.1967216,13.248.151.210,192.168.1.9,6,250.55068804992527,ATTACK,10.914032459259033,1
1767522390.251315,13.248.151.210,192.168.1.9,6,292.51603757246215,ATTACK,10.968626022338867,1
1767522390.303839,13.248.151.210,192.168.1.9,6,338.1904534223697,ATTACK,11.02114987373352,1
1767522390.354667,13.248.151.210,192.168.1.9,6,386.69165810652873,ATTACK,11.071977853775024,1
1767522390.5677652,13.248.151.210,192.168.1.9,6,412.8562947698265,ATTACK,11.285076141357422,1
