timestamp,src_ip,dst_ip,protocol,recon_error,classification
1767528674.1998615,216.239.32.223,192.168.1.9,6,470.26979569192827,ATTACK
1767528674.2523699,20.189.173.7,192.168.1.9,6,9215.192061386424,ATTACK
1767528674.374668,216.239.32.223,192.168.1.9,6,1482.356797704098,ATTACK
1767528674.425243,216.239.32.223,192.168.1.9,6,412.1931139319083,ATTACK
1767528674.4799423,192.168.1.9,216.239.32.223,6,411.1991591606876,ATTACK
1767528674.5388567,216.239.32.223,192.168.1.9,6,716.3154072466584,ATTACK
1767528674.5916717,216.239.32.223,192.168.1.9,6,1232.0194229717906,ATTACK
1767528674.7041976,192.168.1.9,216.239.32.223,6,887.9670983910311,ATTACK
1767528674.7568266,192.168.1.9,216.239.32.223,6,5341.671120244533,ATTACK
1767528674.8127065,216.239.32.223,192.168.1.9,6,895.1374901741103,ATTACK
1767528674.8684654,192.168.1.9,142.251.223.202,6,0.0119339378741894,NORMAL
1767528674.9209168,142.251.223.202,192.168.1.9,6,0.022530536120380126,NORMAL
1767528675.0713518,192.168.1.9,142.251.223.202,6,0.01409461308208795,NORMAL
1767528675.12271,142.251.223.202,192.168.1.9,6,0.016880992514107792,NORMAL
1767528675.1734436,192.168.1.9,20.189.173.7,6,1643.3655749756301,ATTACK
1767528675.2246413,192.168.1.9,20.189.173.7,6,6348.392724514611,ATTACK
1767528675.2795825,192.168.1.9,192.168.196.99,6,0.030708236970374145,NORMAL
1767528675.3844364,20.189.173.7,192.168.1.9,6,2289.537488123889,ATTACK
1767528675.438617,20.189.173.7,192.168.1.9,6,1527.8192030170324,ATTACK
1767528675.4961138,20.189.173.7,192.168.1.9,6,2668.4194517401284,ATTACK
1767528675.560334,20.189.173.7,192.168.1.9,6,2108.950973739768,ATTACK
1767528675.6130688,192.168.1.9,20.189.173.7,6,5596.420156580493,ATTACK
1767528675.734648,192.168.1.9,20.192.44.82,6,0.145060328326293,NORMAL
1767528675.7873483,20.192.44.82,192.168.1.9,6,0.13739880459354462,NORMAL
1767528675.8408234,192.168.1.9,20.189.173.7,6,2637.757230808371,ATTACK
1767528675.895218,192.168.1.9,20.189.173.7,6,1903.596367254967,ATTACK
1767528675.9508579,20.189.173.7,192.168.1.9,6,6331.6038695423285,ATTACK
1767528676.0564623,20.189.173.7,192.168.1.9,6,2040.6850080930014,ATTACK
1767528676.1085792,20.189.173.7,192.168.1.9,6,1050.5491095143186,ATTACK
1767528676.1622136,20.189.173.7,192.168.1.9,6,9863.181100051708,ATTACK
1767528676.2178469,20.189.173.7,192.168.1.9,6,13622.748037396503,ATTACK
1767528676.2736669,192.168.1.9,20.189.173.7,6,6972.939414893736,ATTACK
1767528676.411856,192.168.1.9,192.168.196.99,6,0.019369465067719156,NORMAL
1767528676.4610324,208.103.161.2,192.168.1.9,6,0.017288108419029037,NORMAL
1767528676.5188963,192.168.1.9,208.103.161.2,6,0.0567117462054948,NORMAL
1767528676.576206,208.103.161.2,192.168.1.9,6,0.027754710687022146,NORMAL
1767528676.6289506,192.168.1.9,142.251.223.202,6,0.019490303084649014,NORMAL
1767528676.7616484,142.251.223.202,192.168.1.9,6,0.023132191061665332,NORMAL
1767528676.812281,192.168.1.9,142.251.223.202,6,0.010719044020479065,NORMAL
1767528676.870553,142.251.223.202,192.168.1.9,6,0.01882255267016306,NORMAL
1767528677.1125176,192.168.1.9,192.168.196.99,6,0.03864659694988393,NORMAL
1767528677.375655,192.168.1.9,20.189.173.7,6,1640.2865478361805,ATTACK
1767528677.4746165,192.168.1.9,20.189.173.7,6,2005.9598669708068,ATTACK
1767528677.641428,20.189.173.7,192.168.1.9,6,253.29748988466542,ATTACK
1767528677.6911001,20.189.173.7,192.168.1.9,6,4511.6372624256555,ATTACK
1767528677.7433598,20.189.173.7,192.168.1.9,6,338.9033874317708,ATTACK
1767528677.7968936,20.189.173.7,192.168.1.9,6,4581.861473130788,ATTACK
1767528677.877739,192.168.1.9,20.189.173.7,6,5659.681897587627,ATTACK
1767528677.9429474,20.189.173.7,192.168.1.9,6,299.90904095692525,ATTACK
