timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_packets,total_bytes,if_prediction,vae_prediction,vae_error,decision,alert_level
2025-12-17 17:08:30,93,10.198.64.189,10.198.64.85,53,55995,UDP,0.0,1,90,Normal,Normal,0.15803798904120697,NORMAL,SAFE
2025-12-17 17:08:30,94,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.0001819133758544922,2,2584,Attack,Normal,1.2129132998592076,SUSPICIOUS,WARNING
2025-12-17 17:08:30,95,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2606:4700:8390:2cad:3b39:5f7:187d:e789,52624,443,TCP,0.00808405876159668,5,3793,Normal,Normal,3.5527818275466125,NORMAL,SAFE
2025-12-17 17:08:30,96,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:82a::200a,58687,443,TCP,0.0,1,74,Normal,Normal,0.09878414072093454,NORMAL,SAFE
2025-12-17 17:08:30,97,10.198.64.189,10.198.64.85,53,52962,UDP,0.0,1,129,Normal,Normal,0.2111322292496146,NORMAL,SAFE
2025-12-17 17:08:30,98,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61066,443,TCP,0.000762939453125,3,1990,Attack,Normal,1.4389389064718474,SUSPICIOUS,WARNING
2025-12-17 17:08:30,99,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,57020,443,UDP,0.006485939025878906,8,9146,Attack,Normal,0.3005198277698913,SUSPICIOUS,WARNING
2025-12-17 17:08:30,100,10.198.64.85,52.22.211.239,52729,443,TCP,0.0,1,66,Normal,Normal,0.15231119435259496,NORMAL,SAFE
2025-12-17 17:08:30,101,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.0,7,7854,Normal,Normal,0.406834602326492,NORMAL,SAFE
2025-12-17 17:08:31,102,10.198.64.85,18.164.212.175,52364,443,TCP,0.0,1,54,Normal,Normal,0.06315085516456632,NORMAL,SAFE
2025-12-17 17:08:31,103,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.04643821716308594,5,2595,Attack,Normal,0.40189957139092186,SUSPICIOUS,WARNING
2025-12-17 17:08:31,104,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,57020,443,UDP,0.04603099822998047,5,1397,Normal,Normal,0.05193054815477175,NORMAL,SAFE
2025-12-17 17:08:31,105,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2606:4700:8390:2cad:3b39:5f7:187d:e789,52624,443,TCP,0.0,1,74,Normal,Normal,0.0654538940428547,NORMAL,SAFE
2025-12-17 17:08:31,106,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61066,443,TCP,0.019387006759643555,8,5972,Normal,Normal,9.888033431376202,NORMAL,SAFE
2025-12-17 17:08:31,107,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61546,443,TCP,0.0,1,86,Normal,Normal,0.22833979261521092,NORMAL,SAFE
2025-12-17 17:08:31,108,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,53668,443,UDP,0.00680994987487793,10,9349,Normal,Normal,0.42435190278167484,NORMAL,SAFE
2025-12-17 17:08:31,109,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61066,443,TCP,0.0,1,74,Normal,Normal,0.06888302379991097,NORMAL,SAFE
2025-12-17 17:08:31,110,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.0,1,102,Normal,Normal,0.029695849021668975,NORMAL,SAFE
2025-12-17 17:08:32,111,10.198.64.85,52.22.211.239,53160,443,TCP,0.008899927139282227,3,1907,Attack,Normal,1.3118053810247832,SUSPICIOUS,WARNING
2025-12-17 17:08:32,112,10.198.64.85,52.22.211.239,60979,443,TCP,0.007257223129272461,3,1939,Attack,Normal,1.3731676728953357,SUSPICIOUS,WARNING
2025-12-17 17:08:32,113,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,57020,443,UDP,0.0011310577392578125,2,1103,Normal,Normal,0.04227842662741514,NORMAL,SAFE
2025-12-17 17:08:32,114,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61546,443,TCP,0.06904387474060059,11,7994,Attack,Normal,20.023580103208875,SUSPICIOUS,WARNING
2025-12-17 17:08:32,115,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.061882972717285156,4,1315,Normal,Normal,0.0610844557947831,NORMAL,SAFE
2025-12-17 17:08:32,116,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61066,443,TCP,0.0,1,74,Normal,Normal,0.09296083121497348,NORMAL,SAFE
2025-12-17 17:08:32,117,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,57590,443,TCP,0.0,1,86,Normal,Normal,0.21340239800767588,NORMAL,SAFE
