timestamp,src_ip,dst_ip,protocol,recon_error,classification
1767528142.6156044,192.168.1.9,20.42.72.131,6,0.023851264251225246,NORMAL
1767528142.699368,192.168.1.9,20.42.72.131,6,0.14826321786874985,NORMAL
1767528142.747182,192.168.1.9,20.42.65.85,6,39.04107000491933,ATTACK
1767528142.7949836,192.168.1.9,20.42.65.85,6,38.144445768388195,ATTACK
1767528142.8419292,192.168.1.9,20.42.65.85,6,70.75702909504976,ATTACK
1767528142.893309,142.250.183.10,192.168.1.9,6,0.08541554744496928,NORMAL
1767528142.989159,192.168.1.9,142.250.183.10,6,0.10698995108441951,NORMAL
1767528143.0516105,192.168.1.9,142.250.183.10,6,0.07406906431846019,NORMAL
1767528143.1153915,192.168.1.9,142.250.183.10,6,0.06644190753636912,NORMAL
1767528143.180523,142.250.183.10,192.168.1.9,6,0.1020078700749576,NORMAL
1767528143.2317467,142.250.183.10,192.168.1.9,6,0.13775567885342702,NORMAL
1767528143.3160655,20.42.72.131,192.168.1.9,6,6.471086341214393,NORMAL
1767528143.3645914,20.42.72.131,192.168.1.9,6,12.303535181993725,NORMAL
1767528143.4119818,20.42.72.131,192.168.1.9,6,20.871679357271283,ATTACK
1767528143.4607568,20.42.72.131,192.168.1.9,6,32.77758913696547,ATTACK
1767528143.5102696,20.42.72.131,192.168.1.9,6,38.639843547018955,ATTACK
1767528143.6142983,20.42.65.85,192.168.1.9,6,71.50775613551178,ATTACK
1767528143.6616309,192.168.1.9,20.42.72.131,6,39.026245265835705,ATTACK
1767528143.7096589,192.168.1.9,20.42.72.131,6,39.17407782397873,ATTACK
1767528143.758475,20.42.65.85,192.168.1.9,6,72.26887858918204,ATTACK
1767528143.8060174,192.168.1.9,20.42.72.131,6,39.12995755597923,ATTACK
1767528143.8967178,192.168.1.9,20.42.72.131,6,54.911969901670936,ATTACK
1767528143.9451942,192.168.1.9,20.42.72.131,6,80.26993250728476,ATTACK
1767528143.9935322,20.42.65.85,192.168.1.9,6,74.23812970373943,ATTACK
1767528144.041499,192.168.1.9,20.42.65.85,6,74.46024997044864,ATTACK
1767528144.094208,20.42.65.85,192.168.1.9,6,80.80601696165779,ATTACK
1767528144.2159245,192.168.1.9,20.42.65.85,6,81.17906126786602,ATTACK
1767528144.2658138,20.42.72.131,192.168.1.9,6,82.27116548893005,ATTACK
1767528144.3158638,192.168.1.9,20.42.72.131,6,82.6361579419841,ATTACK
1767528144.365766,20.42.72.131,192.168.1.9,6,83.52341977609045,ATTACK
1767528144.4153304,20.42.72.131,192.168.1.9,6,84.22470366358415,ATTACK
1767528144.5032012,20.42.72.131,192.168.1.9,6,90.4462787205909,ATTACK
1767528144.5571213,192.168.1.9,20.42.72.131,6,90.87259234486754,ATTACK
1767528144.6105466,192.168.1.9,192.168.196.99,6,0.012818991961608104,NORMAL
1767528144.664561,172.217.26.42,192.168.1.9,6,0.07111202278480425,NORMAL
1767528144.7206228,192.168.1.9,172.217.26.42,6,0.04426054518077072,NORMAL
1767528144.8130062,192.168.1.9,172.217.26.42,6,0.05291665435899354,NORMAL
1767528144.8597422,192.168.1.9,172.217.26.42,6,0.059519629455326115,NORMAL
1767528144.9040413,172.217.26.42,192.168.1.9,6,0.11786465415142079,NORMAL
1767528144.9522362,172.217.26.42,192.168.1.9,6,0.15092522948784087,NORMAL
1767528145.000112,192.168.1.9,20.192.44.82,6,0.06480336203885394,NORMAL
1767528145.1168058,20.192.44.82,192.168.1.9,6,0.06711629748273065,NORMAL
1767528145.1675286,192.168.1.9,142.250.183.10,6,0.012621420455576614,NORMAL
1767528145.2169073,142.250.183.10,192.168.1.9,6,0.01776943460737322,NORMAL
1767528145.2695184,208.103.161.2,192.168.1.9,6,0.016729120500142913,NORMAL
1767528145.3191063,192.168.1.9,208.103.161.2,6,0.025414494888172396,NORMAL
1767528145.4213371,208.103.161.2,192.168.1.9,6,0.025865067531970605,NORMAL
1767528145.4667878,192.168.1.9,192.168.196.99,6,0.02310283641621541,NORMAL
1767528145.5149994,192.168.1.9,205.254.161.3,17,0.013747070527685343,NORMAL
1767528145.5651433,192.168.1.9,205.254.161.3,17,0.011124171727252665,NORMAL
1767528145.6140735,192.168.1.9,20.42.73.27,6,0.027321895441817862,NORMAL
1767528145.7384946,192.168.1.9,20.42.73.27,6,0.02205487942703295,NORMAL
1767528145.7861865,192.168.1.9,20.42.73.27,6,1187.5284959498724,ATTACK
1767528145.8324368,205.254.161.3,192.168.1.9,17,0.11499860593854884,NORMAL
1767528145.8791301,205.254.161.3,192.168.1.9,17,0.08973116298177314,NORMAL
1767528145.9299827,142.250.183.10,192.168.1.9,6,0.010992546939484935,NORMAL
1767528146.0205297,192.168.1.9,142.250.183.10,6,0.02390814210598524,NORMAL
1767528146.0682092,192.168.1.9,142.250.183.10,6,0.0581105355311193,NORMAL
1767528146.1157706,192.168.1.9,142.250.183.10,6,0.15986230727441939,NORMAL
1767528146.1634994,142.250.183.10,192.168.1.9,6,0.10695744632471166,NORMAL
1767528146.2117367,142.250.183.10,192.168.1.9,6,0.10303609367878679,NORMAL
1767528146.3108335,20.42.73.27,192.168.1.9,6,1399.7974848152512,ATTACK
1767528146.3576133,20.42.73.27,192.168.1.9,6,79.62422934603211,ATTACK
1767528146.4073293,20.42.73.27,192.168.1.9,6,102.47995302086835,ATTACK
1767528146.4600227,192.168.1.9,20.42.73.27,6,138.58673253377748,ATTACK
1767528146.5103269,20.42.73.27,192.168.1.9,6,121.77632854652903,ATTACK
1767528146.6087847,192.168.1.9,20.42.73.27,6,409.52414069542124,ATTACK
1767528146.6571605,192.168.1.9,192.168.196.99,6,0.012617968857694846,NORMAL
1767528146.7080784,20.42.73.27,192.168.1.9,6,2211.180288676714,ATTACK
1767528146.9086556,192.168.1.9,34.54.84.110,6,0.09342739383344399,NORMAL
1767528146.9589667,34.54.84.110,192.168.1.9,6,0.062189800145604594,NORMAL
1767528147.0616856,3.233.158.26,192.168.1.9,6,0.024628212974881283,NORMAL
1767528147.1117885,3.233.158.26,192.168.1.9,6,0.014620139601313233,NORMAL
1767528147.1601837,192.168.1.9,3.233.158.26,6,0.01529773501566268,NORMAL
1767528147.2038374,34.54.84.110,192.168.1.9,6,0.18798053888032154,NORMAL
1767528147.2509112,192.168.1.9,34.54.84.110,6,0.1873989615581974,NORMAL
1767528147.331658,192.168.1.9,34.54.84.110,6,0.1779603406670171,NORMAL
1767528147.3810306,34.54.84.110,192.168.1.9,6,0.2736605578391684,NORMAL
1767528147.4272172,34.54.84.110,192.168.1.9,6,0.3634830092725139,NORMAL
1767528147.4739757,192.168.1.9,34.54.84.110,6,0.3678017394953521,NORMAL
1767528147.803776,192.168.1.9,20.42.73.27,6,2312.552847077994,ATTACK
1767528147.8907342,192.168.1.9,20.42.73.27,6,6111.909193277026,ATTACK
1767528147.9515035,192.168.1.9,104.18.26.48,6,0.01263150825236579,NORMAL
1767528147.9971268,104.18.26.48,192.168.1.9,6,0.039524650338302866,NORMAL
1767528148.0424805,20.42.73.27,192.168.1.9,6,7110.221922729576,ATTACK
1767528148.0898342,20.42.73.27,192.168.1.9,6,896.7492571554592,ATTACK
1767528148.1661677,20.42.73.27,192.168.1.9,6,4828.609871060578,ATTACK
1767528148.214195,20.42.73.27,192.168.1.9,6,3928.519896435838,ATTACK
1767528148.2594602,192.168.1.9,192.168.196.99,6,0.012578055125304613,NORMAL
1767528148.4139962,20.42.73.27,192.168.1.9,6,2083.0520680123714,ATTACK
1767528148.4589741,208.103.161.2,192.168.1.9,6,0.03346356727086849,NORMAL
1767528148.5622907,192.168.1.9,208.103.161.2,6,0.1172847614566514,NORMAL
1767528148.6068354,192.168.1.9,20.42.73.27,6,1970.166443777345,ATTACK
1767528148.65131,208.103.161.2,192.168.1.9,6,0.12188758214830446,NORMAL
1767528148.9195318,142.250.183.10,192.168.1.9,6,0.10181168233379954,NORMAL
1767528148.9676187,192.168.1.9,142.250.183.10,6,0.043515386540218685,NORMAL
1767528149.0862029,192.168.1.9,142.250.183.10,6,0.0860747061056594,NORMAL
1767528149.132473,192.168.1.9,142.250.183.10,6,0.050801482962346795,NORMAL
1767528149.1784391,142.250.183.10,192.168.1.9,6,0.09770715486499978,NORMAL
1767528149.2299292,142.250.183.10,192.168.1.9,6,0.13100918289470534,NORMAL
1767528149.8828864,192.168.1.9,20.42.73.27,6,4558.691030806858,ATTACK
1767528149.9601123,192.168.1.9,20.42.73.27,6,495.3607502032654,ATTACK
1767528150.0036657,192.168.1.9,34.54.84.110,6,0.012085740645854394,NORMAL
1767528150.051139,34.54.84.110,192.168.1.9,6,0.05036447236648978,NORMAL
1767528150.0961037,192.168.1.9,34.54.84.110,6,0.023992048007656766,NORMAL
1767528150.1423419,192.168.1.9,34.54.84.110,6,1.1029100855845984,NORMAL
1767528150.2328465,34.54.84.110,192.168.1.9,6,1.0280804998939752,NORMAL
1767528150.2930832,34.54.84.110,192.168.1.9,6,1.1150910485474124,NORMAL
1767528150.336098,34.54.84.110,192.168.1.9,6,12.914476326417297,NORMAL
1767528150.3793967,34.54.84.110,192.168.1.9,6,36.15972849171574,ATTACK
1767528150.427079,34.54.84.110,192.168.1.9,6,49.65890592449982,ATTACK
1767528150.5025024,34.54.84.110,192.168.1.9,6,52.29702546058501,ATTACK
1767528150.548179,192.168.1.9,34.54.84.110,6,53.24868453102598,ATTACK
1767528150.594369,192.168.1.9,34.54.84.110,6,53.932902928335054,ATTACK
1767528150.6406658,192.168.1.9,34.54.84.110,6,54.166349445224114,ATTACK
1767528150.6873195,192.168.1.9,34.54.84.110,6,54.248035320368665,ATTACK
1767528150.7816613,192.168.1.9,34.54.84.110,6,53.795836736084325,ATTACK
1767528150.8255131,192.168.1.9,34.54.84.110,6,53.178570554040945,ATTACK
1767528150.8694866,34.54.84.110,192.168.1.9,6,54.2315803936949,ATTACK
1767528150.916256,192.168.1.9,34.54.84.110,6,54.3745881955934,ATTACK
1767528150.962455,34.54.84.110,192.168.1.9,6,55.08472511283442,ATTACK
1767528151.0356536,34.54.84.110,192.168.1.9,6,55.58384904057362,ATTACK
1767528151.0802264,34.54.84.110,192.168.1.9,6,56.1374162138551,ATTACK
1767528151.1271505,192.168.1.9,34.54.84.110,6,56.200968849041566,ATTACK
1767528151.174142,20.42.73.27,192.168.1.9,6,308.863981423389,ATTACK
1767528151.220036,20.42.73.27,192.168.1.9,6,19343.221333474212,ATTACK
1767528151.2932806,20.42.73.27,192.168.1.9,6,2727.6598162989903,ATTACK
1767528151.394091,20.42.73.27,192.168.1.9,6,4580.155482958645,ATTACK
1767528151.4445953,20.42.73.27,192.168.1.9,6,4848.246293727947,ATTACK
1767528151.490464,20.42.73.27,192.168.1.9,6,2894.7998550883476,ATTACK
1767528151.5339565,192.168.1.9,20.42.73.27,6,3123.1905270453744,ATTACK
1767528151.6462858,34.54.84.110,192.168.1.9,6,58.378190914032416,ATTACK
1767528151.6945527,192.168.1.9,34.54.84.110,6,58.432367932981954,ATTACK
1767528151.7603621,192.168.1.9,34.54.84.110,6,58.43636233185338,ATTACK
1767528151.8181458,192.168.1.9,34.54.84.110,6,58.55488249940473,ATTACK
1767528151.8646536,34.54.84.110,192.168.1.9,6,59.07420945959104,ATTACK
