timestamp,src_ip,dst_ip,protocol,recon_error,classification
1767517973.7271714,52.182.143.211,192.168.1.9,6,141.15565617975864,ATTACK
1767517973.7895627,192.168.1.9,52.182.143.211,6,141.1224129872973,ATTACK
1767517973.9981637,192.168.1.9,52.182.143.211,6,141.11412408674028,ATTACK
1767517974.044154,192.168.1.9,52.182.143.211,6,141.12059737314064,ATTACK
1767517974.0956993,142.250.193.74,192.168.1.9,6,0.041554060372149086,NORMAL
1767517974.1523662,192.168.1.9,192.168.1.15,17,13.722371202785256,NORMAL
1767517974.2098312,192.168.1.9,192.168.196.99,6,0.019681067867344956,NORMAL
1767517974.3134446,52.182.143.211,192.168.1.9,6,143.4792658043338,ATTACK
1767517974.370148,192.168.1.15,192.168.1.9,17,13.708626963469332,NORMAL
1767517974.427817,192.168.1.9,142.250.193.74,6,0.0181524911449409,NORMAL
1767517974.485712,192.168.1.9,192.168.1.15,17,14.627213986685739,NORMAL
1767517974.5437546,142.250.193.74,192.168.1.9,6,0.02215870637291321,NORMAL
1767517974.6352668,192.168.1.9,142.250.193.74,6,0.03600634596279827,NORMAL
1767517974.694207,192.168.1.15,192.168.1.9,17,14.63265932911014,NORMAL
1767517974.7528489,142.250.193.74,192.168.1.9,6,0.05796306615455727,NORMAL
1767517974.810671,192.168.1.9,192.168.1.15,17,15.650385373659123,NORMAL
1767517974.8686488,216.58.200.170,192.168.1.9,6,0.018628560447794706,NORMAL
1767517975.0554655,192.168.1.9,216.58.200.170,6,0.06203997547968611,NORMAL
1767517975.1023512,216.58.200.170,192.168.1.9,6,0.0625646615731122,NORMAL
1767517975.1544156,192.168.1.9,216.58.200.170,6,0.12259631146414801,NORMAL
1767517975.2108738,192.168.1.15,192.168.1.9,17,15.685328465897275,NORMAL
1767517975.2692327,192.168.1.9,192.168.196.99,6,0.016475906521763152,NORMAL
1767517975.3611505,192.168.1.9,192.168.1.15,17,16.7516522588522,NORMAL
1767517975.4194553,192.168.1.15,192.168.1.9,17,16.74878357006879,NORMAL
1767517975.4773304,20.195.84.7,192.168.1.9,6,0.026175317567057856,NORMAL
1767517975.5358243,192.168.1.9,20.195.84.7,6,0.06231078762763238,NORMAL
1767517975.593927,192.168.1.9,192.168.1.15,17,29.186733868501044,ATTACK
1767517975.6854618,192.168.1.15,192.168.1.9,17,28.277081750131345,ATTACK
1767517975.744545,192.168.1.9,74.125.24.188,6,0.015415154568456756,NORMAL
1767517975.802049,192.168.1.9,74.125.24.188,6,0.013391002032768702,NORMAL
1767517975.8611255,192.168.1.9,142.250.193.74,6,0.028241303552689945,NORMAL
1767517975.9204915,142.250.193.74,192.168.1.9,6,0.020131939695432508,NORMAL
1767517976.0589068,74.125.24.188,192.168.1.9,6,0.03270179099173619,NORMAL
1767517976.1105304,74.125.24.188,192.168.1.9,6,0.019546728350733938,NORMAL
1767517976.1613383,192.168.1.9,192.168.1.15,17,29.143093844805648,ATTACK
1767517976.21872,192.168.1.9,142.250.193.74,6,0.03447239872646413,NORMAL
1767517976.2772355,142.250.193.74,192.168.1.9,6,0.02293195562942465,NORMAL
1767517976.3691404,192.168.1.15,192.168.1.9,17,29.131944271914445,ATTACK
1767517976.427655,192.168.1.9,192.168.1.15,17,29.45852513416531,ATTACK
1767517976.485865,192.168.1.15,192.168.1.9,17,29.412899473327855,ATTACK
1767517976.5443296,192.168.1.9,192.168.1.15,17,29.666268491563333,ATTACK
1767517976.602925,192.168.1.15,192.168.1.9,17,29.785307737004025,ATTACK
1767517976.6945617,192.168.1.9,192.168.196.99,6,0.010072684291501748,NORMAL
1767517976.7544096,192.168.1.9,192.168.1.15,17,29.99478760000398,ATTACK
1767517976.810485,192.168.1.15,192.168.1.9,17,30.028505771526874,ATTACK
1767517976.8696058,192.168.1.9,205.254.161.3,17,0.013175478008333423,NORMAL
1767517976.927885,192.168.1.9,205.254.161.3,17,0.07095377205338524,NORMAL
1767517977.0759335,205.254.161.3,192.168.1.9,17,0.09427076173662867,NORMAL
1767517977.1280723,205.254.161.3,192.168.1.9,17,0.08197116328734119,NORMAL
1767517977.1798265,192.168.1.9,216.239.38.223,17,1.3047218146124,NORMAL
1767517977.234507,192.168.1.9,216.239.38.223,17,1.654592935114105,NORMAL
1767517977.2939003,192.168.1.9,216.239.38.223,17,1.1480636947619287,NORMAL
1767517977.3862467,216.239.38.223,192.168.1.9,17,1.1265426754080008,NORMAL
1767517977.4438672,216.239.38.223,192.168.1.9,17,9.162217179712012,NORMAL
1767517977.5018282,216.239.38.223,192.168.1.9,17,22.37309477043045,ATTACK
1767517977.561234,216.239.38.223,192.168.1.9,17,24.855380419720966,ATTACK
1767517977.6182804,216.239.38.223,192.168.1.9,17,30.85648869769644,ATTACK
1767517977.7087634,216.239.38.223,192.168.1.9,17,31.511708922833957,ATTACK
1767517977.7690122,192.168.1.9,216.239.38.223,17,32.36245910891058,ATTACK
1767517977.827085,192.168.1.9,216.239.38.223,17,33.0483773361068,ATTACK
1767517977.8858867,192.168.1.9,216.239.38.223,17,31.40719679542996,ATTACK
1767517977.9445217,192.168.1.9,216.239.38.223,17,31.69159943523991,ATTACK
1767517978.0704067,192.168.1.9,192.168.1.15,17,30.43179313793379,ATTACK
1767517978.1248062,216.239.38.223,192.168.1.9,17,32.728190636262234,ATTACK
1767517978.1780787,216.239.38.223,192.168.1.9,17,33.24096494154376,ATTACK
1767517978.2358143,216.239.38.223,192.168.1.9,17,33.67548711726073,ATTACK
1767517978.2941988,192.168.1.9,216.239.38.223,17,34.124699132451006,ATTACK
1767517978.3861208,216.239.38.223,192.168.1.9,17,39.22685712831957,ATTACK
1767517978.4435747,216.239.38.223,192.168.1.9,17,40.48132509907358,ATTACK
1767517978.5028186,192.168.1.9,216.239.38.223,17,40.86672354995834,ATTACK
1767517978.561057,216.239.38.223,192.168.1.9,17,41.37436269051591,ATTACK
1767517978.6194625,192.168.1.15,192.168.1.9,17,30.501118691843455,ATTACK
1767517978.711531,192.168.1.9,192.168.1.15,17,30.942119187425654,ATTACK
1767517978.7693608,192.168.1.15,192.168.1.9,17,30.871759605486496,ATTACK
1767517978.828085,192.168.1.9,192.168.1.15,17,31.40720955320037,ATTACK
1767517978.88755,192.168.1.15,192.168.1.9,17,31.511395564187094,ATTACK
1767517978.9448314,192.168.1.9,192.168.1.15,17,31.94497952209709,ATTACK
1767517979.098782,192.168.1.15,192.168.1.9,17,31.90431439827404,ATTACK
1767517979.14895,192.168.1.9,192.168.1.15,17,32.43943881239167,ATTACK
1767517979.2033134,192.168.1.15,192.168.1.9,17,32.44600280508157,ATTACK
1767517979.2611425,192.168.1.9,216.239.36.223,6,0.026121523791769612,NORMAL
1767517979.3168712,216.239.36.223,192.168.1.9,6,0.019843004404402547,NORMAL
1767517979.4247003,192.168.1.9,192.168.1.15,17,41.67080168482018,ATTACK
1767517979.493097,192.168.1.15,192.168.1.9,17,40.2422533051798,ATTACK
1767517979.549764,192.168.1.9,192.168.1.15,17,40.960576271147254,ATTACK
1767517979.6064427,192.168.1.15,192.168.1.9,17,40.912123932755996,ATTACK
1767517979.6620505,208.103.161.2,192.168.1.9,6,0.015118325229712164,NORMAL
1767517979.7585225,192.168.1.9,208.103.161.2,6,0.05594041360046665,NORMAL
1767517979.8133628,208.103.161.2,192.168.1.9,6,0.05497535413583454,NORMAL
1767517979.8721406,192.168.1.9,192.168.1.15,17,41.64197187494106,ATTACK
1767517979.928808,192.168.1.15,192.168.1.9,17,41.62130338349816,ATTACK
1767517979.985745,192.168.1.9,34.54.84.110,6,0.03374632679420963,NORMAL
1767517980.1989138,34.54.84.110,192.168.1.9,6,0.06283517423343477,NORMAL
1767517980.244096,192.168.1.9,192.168.1.15,17,42.31248018108739,ATTACK
1767517980.3014922,192.168.1.9,34.54.84.110,6,0.06509514854983976,NORMAL
1767517980.3547802,192.168.1.9,34.54.84.110,6,1.347598150410317,NORMAL
1767517980.4114473,34.54.84.110,192.168.1.9,6,1.2350865505640687,NORMAL
1767517980.4929326,34.54.84.110,192.168.1.9,6,12.122303350499342,NORMAL
1767517980.5593264,34.54.84.110,192.168.1.9,6,35.549572254596804,ATTACK
1767517980.621083,34.54.84.110,192.168.1.9,6,49.16010000752278,ATTACK
1767517980.6842642,34.54.84.110,192.168.1.9,6,51.82683639306466,ATTACK
1767517980.7415118,192.168.1.9,34.54.84.110,6,0.015127921419789867,NORMAL
1767517980.8466558,192.168.1.9,34.54.84.110,6,52.722430781186354,ATTACK
1767517980.9025924,192.168.1.9,34.54.84.110,6,53.30383157955709,ATTACK
1767517980.9608188,34.54.84.110,192.168.1.9,6,0.032685892472107694,NORMAL
1767517981.020315,192.168.1.9,34.54.84.110,6,0.019115834942946743,NORMAL
1767517981.0776339,192.168.1.9,34.54.84.110,6,53.702616981161846,ATTACK
1767517981.310502,192.168.1.9,34.54.84.110,6,0.9459941883892657,NORMAL
1767517981.3552253,192.168.1.9,34.54.84.110,6,53.630561659810844,ATTACK
1767517981.4052236,192.168.1.9,34.54.84.110,6,53.273946219573,ATTACK
1767517981.4583802,192.168.1.9,34.54.84.110,6,104.25202702504521,ATTACK
1767517981.513633,192.168.1.9,34.54.84.110,6,104.16797272583145,ATTACK
1767517981.6156485,192.168.1.9,34.54.84.110,6,104.18790145708041,ATTACK
1767517981.6711245,34.54.84.110,192.168.1.9,6,106.12088895298221,ATTACK
1767517981.7255056,34.54.84.110,192.168.1.9,6,108.07983217992502,ATTACK
1767517981.7817366,34.54.84.110,192.168.1.9,6,1.5846901126307824,NORMAL
1767517981.8417628,34.54.84.110,192.168.1.9,6,112.43814153505566,ATTACK
1767517981.93582,34.54.84.110,192.168.1.9,6,115.80207250766367,ATTACK
1767517981.9934418,34.54.84.110,192.168.1.9,6,117.97343760175909,ATTACK
1767517982.05088,192.168.1.9,34.54.84.110,6,117.95355427691119,ATTACK
1767517982.111537,192.168.1.9,34.54.84.110,6,117.94876553687817,ATTACK
1767517982.1727269,34.54.84.110,192.168.1.9,6,12.134122973008168,NORMAL
1767517982.4141426,34.54.84.110,192.168.1.9,6,35.542028143370395,ATTACK
1767517982.4667294,34.54.84.110,192.168.1.9,6,49.12994110331051,ATTACK
1767517982.518323,34.54.84.110,192.168.1.9,6,51.77446123977735,ATTACK
1767517982.572585,192.168.1.9,34.54.84.110,6,52.732473787190756,ATTACK
1767517982.6284223,192.168.1.9,34.54.84.110,6,53.326929876237735,ATTACK
1767517982.7130222,192.168.1.9,34.54.84.110,6,53.703023831497404,ATTACK
1767517982.769819,192.168.1.9,34.54.84.110,6,53.78919689817904,ATTACK
1767517982.828349,192.168.1.9,34.54.84.110,6,54.12173344953068,ATTACK
1767517982.8855662,34.54.84.110,192.168.1.9,6,119.98941820902382,ATTACK
1767517982.9445934,34.54.84.110,192.168.1.9,6,121.76512524560616,ATTACK
1767517983.0374126,34.54.84.110,192.168.1.9,6,55.144933829224335,ATTACK
1767517983.100702,34.54.84.110,192.168.1.9,6,55.645886560614215,ATTACK
1767517983.1648886,192.168.1.9,34.54.84.110,6,55.83149244702862,ATTACK
1767517983.2211592,192.168.1.15,192.168.1.9,17,42.26610181037975,ATTACK
1767517983.2774827,192.168.1.9,192.168.196.99,6,0.01272582427326973,NORMAL
1767517983.4640138,34.54.84.110,192.168.1.9,6,129.9827525477205,ATTACK
1767517983.5104012,34.54.84.110,192.168.1.9,6,134.1333335684454,ATTACK
1767517983.5582664,192.168.1.9,34.54.84.110,6,134.1937512659725,ATTACK
1767517983.6141064,192.168.1.9,34.54.84.110,6,134.24967460496939,ATTACK
1767517983.6664064,34.54.84.110,192.168.1.9,6,136.28145949013316,ATTACK
1767517983.7490764,192.168.1.9,192.168.1.15,17,42.99247844587066,ATTACK
1767517983.802212,192.168.1.15,192.168.1.9,17,42.98761717009024,ATTACK
1767517983.8577511,192.168.1.9,34.54.84.110,6,136.45747145932927,ATTACK
1767517983.9149039,192.168.1.9,34.54.84.110,6,136.7767117422393,ATTACK
1767517983.9736657,192.168.1.9,34.54.84.110,6,136.81781085856827,ATTACK
